id;employeeId;date;clockIn;lunchStart;lunchEnd;snackStart;snackEnd;clockOut;expectedMinutes;type;note
"70c15189-390c-401d-b78a-5f0a8c89a3bc";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-12";"2026-03-12T13:00:41+00:00";"2026-03-12T15:00:33+00:00";"2026-03-12T16:09:58+00:00";"2026-03-12T20:09:47+00:00";"2026-03-12T20:09:49+00:00";"2026-03-12T20:09:51+00:00";"360";"WORK";""
"00d702a4-9075-4926-bf5f-43fa4fda3ae5";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-12";"2026-03-12T12:56:43+00:00";"2026-03-12T17:46:01+00:00";"2026-03-12T18:43:13+00:00";"2026-03-12T21:05:23+00:00";"2026-03-12T21:21:58+00:00";"2026-03-12T21:34:41+00:00";"480";"WORK";""
"a1141ab4-0115-460e-9080-4127d9bbc5da";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-12";"2026-03-12T12:59:32+00:00";"2026-03-12T14:00:14+00:00";"2026-03-12T14:59:18+00:00";"2026-03-12T19:17:16+00:00";"2026-03-12T19:36:26+00:00";"2026-03-12T22:00:53+00:00";"480";"WORK";""
"a967d946-5cc3-430a-acd5-a9c3b5a5ce65";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-13";"2026-03-13T13:00:42+00:00";"2026-03-13T15:01:50+00:00";"2026-03-13T16:00:01+00:00";"2026-03-13T20:05:46+00:00";"2026-03-13T20:05:48+00:00";"2026-03-13T20:05:50+00:00";"360";"WORK";""
"f60d3661-b6f0-400f-b33e-7a9cd5dc5ea5";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-13";"2026-03-13T13:15:25+00:00";"2026-03-13T17:37:12+00:00";"2026-03-13T18:44:36+00:00";"2026-03-13T21:13:43+00:00";"2026-03-13T21:29:32+00:00";"2026-03-13T22:04:48+00:00";"480";"WORK";""
"ef0b1e30-8a2f-45d3-8c61-2865827b2245";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-13";"2026-03-13T12:27:35+00:00";"2026-03-13T14:00:12+00:00";"2026-03-13T14:59:37+00:00";"2026-03-13T19:24:24+00:00";"2026-03-13T19:45:09+00:00";"2026-03-13T21:30:01+00:00";"480";"WORK";""
"a1b54d07-5344-4055-9df9-128015502710";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-14";"2026-03-14T15:02:10+00:00";"2026-03-14T17:04:48+00:00";"2026-03-14T17:55:05+00:00";"2026-03-14T21:12:54+00:00";"2026-03-14T21:22:54+00:00";"2026-03-14T22:01:49+00:00";"0";"WORK";""
"b53a67b4-4dea-449c-bad9-e4e13650df2a";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-14";"2026-03-14T12:37:47+00:00";"2026-03-14T14:00:55+00:00";"2026-03-14T14:57:40+00:00";"2026-03-14T19:59:48+00:00";"2026-03-14T20:15:27+00:00";"2026-03-14T21:35:12+00:00";"480";"WORK";""
"cd007c3c-0fb8-489e-9b94-8cb49a495502";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-14";"2026-03-14T13:07:01+00:00";"2026-03-14T18:00:42+00:00";"2026-03-14T18:59:28+00:00";"2026-03-14T20:43:43+00:00";"2026-03-14T22:31:12+00:00";"2026-03-14T22:31:13+00:00";"480";"WORK";""
"0fff3dc6-0063-4f8a-8c50-8ee903697acc";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-17";"2026-03-17T17:22:44+00:00";"2026-03-17T19:49:07+00:00";"2026-03-17T19:49:10+00:00";"2026-03-17T19:49:12+00:00";"2026-03-17T20:10:57+00:00";"2026-03-17T22:08:51+00:00";"480";"WORK";""
"fb86a622-cb70-4f67-b02a-057eb8ac3371";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-17";"2026-03-17T13:09:16+00:00";"2026-03-17T17:32:18+00:00";"2026-03-17T17:32:22+00:00";"2026-03-17T17:32:23+00:00";"2026-03-17T17:32:24+00:00";"2026-03-17T17:32:25+00:00";"480";"WORK";""
"8f52466d-71e2-44f3-b080-7a39f598c5dc";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-17";"2026-03-17T12:59:54+00:00";"2026-03-17T15:14:10+00:00";"2026-03-17T16:14:05+00:00";"2026-03-17T19:31:16+00:00";"2026-03-17T19:31:19+00:00";"2026-03-17T19:31:21+00:00";"360";"WORK";""
"5a2f8d39-c7bb-424b-82e6-cb877401577a";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-18";"2026-03-18T13:07:12+00:00";"2026-03-18T18:35:36+00:00";"2026-03-18T19:36:08+00:00";"2026-03-18T21:51:35+00:00";"2026-03-18T21:51:40+00:00";"2026-03-18T22:12:24+00:00";"480";"WORK";""
"435fcf27-c748-46ae-bd53-061aaa40d754";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-18";"2026-03-18T12:29:22+00:00";"2026-03-18T14:01:09+00:00";"2026-03-18T14:59:35+00:00";"2026-03-18T19:06:29+00:00";"2026-03-18T19:31:40+00:00";"2026-03-18T21:30:29+00:00";"480";"WORK";""
"d732d5ed-1240-4b52-a9ba-2dfd0c1e70c3";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-18";"2026-03-18T12:58:54+00:00";"2026-03-18T15:00:02+00:00";"2026-03-18T15:59:14+00:00";"2026-03-18T20:04:16+00:00";"2026-03-18T20:04:17+00:00";"2026-03-18T20:04:19+00:00";"360";"WORK";""
"f29d545b-10ef-47b6-938c-d383c1843e45";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-18";"2026-03-18T13:13:53+00:00";"2026-03-18T17:32:59+00:00";"2026-03-18T18:34:26+00:00";"2026-03-18T20:40:40+00:00";"2026-03-18T20:41:34+00:00";"2026-03-18T21:58:59+00:00";"480";"WORK";""
"1802c8c1-87fc-460a-842b-3cb5c182423b";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-19";"2026-03-19T13:00:25+00:00";"2026-03-19T15:02:24+00:00";"2026-03-19T15:59:23+00:00";"2026-03-19T18:41:14+00:00";"2026-03-19T18:56:13+00:00";"2026-03-19T20:16:19+00:00";"360";"WORK";""
"15876117-fecb-4070-b839-e48715bbf9a2";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-19";"2026-03-19T13:08:36+00:00";"2026-03-19T17:20:47+00:00";"2026-03-19T18:48:28+00:00";"2026-03-19T22:01:19+00:00";"2026-03-19T22:01:20+00:00";"2026-03-19T22:05:37+00:00";"480";"WORK";""
"569ee2bf-8500-47e5-9ff3-6dc27f280904";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-19";"2026-03-19T12:29:57+00:00";"2026-03-19T14:00:02+00:00";"2026-03-19T14:57:48+00:00";"2026-03-19T19:24:37+00:00";"2026-03-19T19:43:38+00:00";"2026-03-19T21:30:01+00:00";"480";"WORK";""
"63c179ac-f90a-425b-9097-875778e37793";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-19";"2026-03-19T12:52:33+00:00";"2026-03-19T17:41:55+00:00";"2026-03-19T18:41:26+00:00";"2026-03-19T21:04:13+00:00";"2026-03-19T21:04:16+00:00";"2026-03-19T22:01:46+00:00";"480";"WORK";""
"0098c832-029e-43dc-9bf2-df235f6688e8";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-20";"2026-03-20T12:43:27+00:00";"2026-03-20T21:04:33+00:00";"2026-03-20T22:04:27+00:00";"2026-03-20T22:04:30+00:00";"2026-03-20T22:04:31+00:00";"2026-03-20T22:19:06+00:00";"480";"WORK";""
"7d6c6f55-4fc2-40c7-8d8c-b6ce975811a2";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-20";"2026-03-20T13:01:51+00:00";"2026-03-20T14:01:03+00:00";"2026-03-20T15:00:26+00:00";"2026-03-20T19:23:35+00:00";"2026-03-20T20:00:01+00:00";"2026-03-20T22:02:04+00:00";"480";"WORK";""
"2bbdd65f-f047-4a8a-b07c-fe226ac204f4";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-20";"2026-03-20T12:50:35+00:00";"2026-03-20T17:33:01+00:00";"2026-03-20T18:33:48+00:00";"2026-03-20T21:44:03+00:00";"2026-03-20T21:44:07+00:00";"2026-03-20T21:44:08+00:00";"480";"WORK";""
"fe0ed420-e880-4545-801e-1a852fefb2a4";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-20";"2026-03-20T13:05:41+00:00";"2026-03-20T15:21:32+00:00";"2026-03-20T16:19:37+00:00";"2026-03-20T20:02:30+00:00";"2026-03-20T20:02:31+00:00";"2026-03-20T20:02:33+00:00";"360";"WORK";""
"128a7492-0673-464f-83b4-2ad504a2391e";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-21";"2026-03-21T13:54:24+00:00";"2026-03-21T15:06:31+00:00";"2026-03-21T16:02:32+00:00";"2026-03-21T19:27:35+00:00";"2026-03-21T19:44:25+00:00";"2026-03-21T21:01:54+00:00";"0";"WORK";""
"910a9c53-f2d9-4216-8d90-3889ffabc3ba";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-21";"2026-03-21T13:03:40+00:00";"2026-03-21T14:00:49+00:00";"2026-03-21T14:59:28+00:00";"2026-03-21T19:37:02+00:00";"2026-03-21T20:01:38+00:00";"2026-03-21T22:01:54+00:00";"480";"WORK";""
"9a9ef1ad-a447-45b5-89e0-11e2f850c0a3";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-21";"2026-03-21T12:29:43+00:00";"2026-03-21T17:29:13+00:00";"2026-03-21T17:29:19+00:00";"2026-03-21T17:29:20+00:00";"2026-03-21T17:29:22+00:00";"2026-03-21T17:35:08+00:00";"240";"WORK";""
"232a5fb5-1643-4c90-85e8-a2b3c3c0e30f";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-23";"2026-03-23T17:28:56+00:00";"2026-03-23T19:19:53+00:00";"2026-03-23T19:19:57+00:00";"2026-03-23T19:19:59+00:00";"2026-03-23T19:43:40+00:00";"2026-03-23T22:01:19+00:00";"240";"WORK";""
"507b2042-eead-496d-9c3d-4a63156e0908";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-23";"2026-03-23T13:04:59+00:00";"2026-03-23T17:33:28+00:00";"2026-03-23T17:33:29+00:00";"2026-03-23T17:33:31+00:00";"2026-03-23T17:33:32+00:00";"2026-03-23T17:33:34+00:00";"240";"WORK";""
"b59dd0b0-a2b5-4dee-96d2-5dd74636041a";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-24";"2026-03-24T12:52:47+00:00";"2026-03-24T17:00:29+00:00";"2026-03-24T17:59:47+00:00";"2026-03-24T20:50:54+00:00";"2026-03-24T21:11:20+00:00";"2026-03-24T21:32:39+00:00";"480";"WORK";""
"09ec2a60-9cae-4ed9-8b61-585bf7e840b3";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-24";"2026-03-24T12:58:32+00:00";"2026-03-24T14:09:26+00:00";"2026-03-24T15:08:27+00:00";"2026-03-24T19:34:50+00:00";"2026-03-24T19:53:40+00:00";"2026-03-24T22:01:27+00:00";"480";"WORK";""
"dbaaa43a-76fc-41d6-920c-d3fb82b72e8f";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-24";"2026-03-24T12:57:58+00:00";"2026-03-24T15:36:43+00:00";"2026-03-24T16:35:41+00:00";"2026-03-24T20:03:01+00:00";"2026-03-24T20:03:03+00:00";"2026-03-24T20:03:11+00:00";"360";"WORK";""
"02f82ebd-f179-4a80-98a2-5322409ca12a";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-24";"2026-03-24T13:49:47+00:00";"2026-03-24T18:45:49+00:00";"2026-03-24T19:48:09+00:00";"2026-03-24T21:40:09+00:00";"2026-03-24T21:55:05+00:00";"2026-03-24T22:28:13+00:00";"480";"WORK";""
"55dea286-2f9e-4224-881b-856bd786ede4";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-25";"2026-03-25T13:01:19+00:00";"2026-03-25T14:09:03+00:00";"2026-03-25T15:06:14+00:00";"2026-03-25T19:33:08+00:00";"2026-03-25T19:48:51+00:00";"2026-03-25T22:02:35+00:00";"480";"WORK";""
"c5b041d4-c20d-4404-b23a-c491db191c77";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-25";"2026-03-25T12:49:27+00:00";"2026-03-25T17:54:54+00:00";"2026-03-25T18:56:42+00:00";"2026-03-25T21:01:01+00:00";"2026-03-25T21:17:40+00:00";"2026-03-25T21:34:37+00:00";"480";"WORK";""
"cf985d5f-158e-4f6c-8e13-a65e2a006f1f";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-26";"2026-03-26T13:09:31+00:00";"2026-03-26T17:27:10+00:00";"2026-03-26T18:28:32+00:00";"2026-03-26T20:33:12+00:00";"2026-03-26T20:48:45+00:00";"2026-03-26T22:20:52+00:00";"480";"WORK";""
"cc0af83d-432e-402c-85ce-3169a560f983";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-26";"2026-03-26T12:27:35+00:00";"2026-03-26T14:00:10+00:00";"2026-03-26T15:01:24+00:00";"2026-03-26T19:31:01+00:00";"2026-03-26T19:52:57+00:00";"2026-03-26T21:28:27+00:00";"480";"WORK";""
"c1db027d-b814-4a75-a117-4b6adb8f3efd";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-26";"2026-03-26T12:58:49+00:00";"2026-03-26T15:05:15+00:00";"2026-03-26T16:01:21+00:00";"2026-03-26T18:48:01+00:00";"2026-03-26T18:58:32+00:00";"2026-03-26T20:11:11+00:00";"360";"WORK";""
"f4bfb6a3-3832-45ef-809d-24661f1f9659";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-27";"2026-03-27T13:11:59+00:00";"2026-03-27T17:09:43+00:00";"2026-03-27T18:13:12+00:00";"2026-03-27T21:19:05+00:00";"2026-03-27T21:33:08+00:00";"2026-03-27T22:01:15+00:00";"480";"WORK";""
"9c9d9af5-4ed5-462e-a8c9-e599fc1f0dd0";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-27";"2026-03-27T12:59:55+00:00";"2026-03-27T15:02:34+00:00";"2026-03-27T16:00:21+00:00";"2026-03-27T19:05:55+00:00";"2026-03-27T19:17:15+00:00";"2026-03-27T20:20:06+00:00";"360";"WORK";""
"7c294147-3022-4c9d-aa3b-7b4cf8f02702";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-27";"2026-03-27T13:05:39+00:00";"2026-03-27T14:00:07+00:00";"2026-03-27T14:59:11+00:00";"2026-03-27T19:19:49+00:00";"2026-03-27T19:31:35+00:00";"2026-03-27T22:01:10+00:00";"480";"WORK";""
"19c074bb-82d8-40ea-b3bd-6adae50e5c6e";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-28";"2026-03-28T12:41:57+00:00";"2026-03-28T14:03:07+00:00";"2026-03-28T15:01:00+00:00";"2026-03-28T18:50:38+00:00";"2026-03-28T19:05:15+00:00";"2026-03-28T21:51:22+00:00";"480";"WORK";""
"fd4f989e-b8dd-4005-a314-a8e24fecab1b";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-28";"2026-03-28T13:01:58+00:00";"2026-03-28T17:23:58+00:00";"2026-03-28T18:26:57+00:00";"2026-03-28T20:36:46+00:00";"2026-03-28T20:52:16+00:00";"2026-03-28T22:06:36+00:00";"480";"WORK";""
"434633fc-403d-4721-b496-011a1be81c26";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-30";"2026-03-30T17:25:01+00:00";"2026-03-30T19:17:56+00:00";"2026-03-30T19:39:01+00:00";"2026-03-30T19:39:06+00:00";"2026-03-30T19:39:09+00:00";"2026-03-30T22:03:07+00:00";"240";"WORK";""
"f0396873-a9b4-4e84-8d32-b0e2209611f3";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-30";"2026-03-30T12:39:59+00:00";"2026-03-30T19:50:27+00:00";"2026-03-30T20:50:54+00:00";"2026-03-30T22:03:24+00:00";"2026-03-30T22:03:26+00:00";"2026-03-30T22:14:05+00:00";"480";"WORK";""
"3c1ff0b6-c68b-42a8-a672-c50cc988843d";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-30";"2026-03-30T12:48:42+00:00";"2026-03-30T17:45:27+00:00";"2026-03-30T17:45:29+00:00";"2026-03-30T17:45:30+00:00";"2026-03-30T17:45:31+00:00";"2026-03-30T17:45:33+00:00";"240";"WORK";""
"4ca844ca-8405-4f81-abc7-f831a036ba0f";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-31";"2026-03-31T13:02:23+00:00";"2026-03-31T14:00:01+00:00";"2026-03-31T14:56:17+00:00";"2026-03-31T20:07:00+00:00";"2026-03-31T20:25:59+00:00";"2026-03-31T22:01:42+00:00";"480";"WORK";""
"5ef79d54-a7ad-45da-8848-9b9fad20aaa2";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-31";"2026-03-31T13:42:15+00:00";"2026-03-31T15:24:01+00:00";"2026-03-31T16:25:40+00:00";"2026-03-31T17:51:01+00:00";"2026-03-31T17:51:04+00:00";"2026-03-31T17:51:06+00:00";"360";"WORK";""
"4d60c801-3380-499d-a621-33a8328c9c50";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-31";"2026-03-31T13:01:20+00:00";"2026-03-31T16:36:24+00:00";"2026-03-31T17:31:10+00:00";"2026-03-31T20:47:16+00:00";"2026-03-31T21:03:44+00:00";"2026-03-31T22:01:37+00:00";"480";"WORK";""
"ed4c73d8-51da-4f14-ae42-3196c065c315";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-01";"2026-04-01T13:15:01+00:00";"2026-04-01T17:43:48+00:00";"2026-04-01T17:43:53+00:00";"2026-04-01T17:43:55+00:00";"2026-04-01T17:43:57+00:00";"2026-04-01T17:43:58+00:00";"480";"WORK";""
"b11a2dc7-308d-4196-9d2e-b1085ead827d";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-01";"2026-04-01T13:05:18+00:00";"2026-04-01T15:07:48+00:00";"2026-04-01T16:07:21+00:00";"2026-04-01T20:08:34+00:00";"2026-04-01T20:08:37+00:00";"2026-04-01T20:08:40+00:00";"360";"WORK";""
"6e8a0c46-3898-4455-ab8c-a4a7fb9aceaa";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-01";"2026-04-01T13:14:14+00:00";"2026-04-01T17:52:45+00:00";"2026-04-01T18:56:05+00:00";"2026-04-01T20:57:08+00:00";"2026-04-01T21:15:00+00:00";"2026-04-01T22:03:39+00:00";"480";"WORK";""
"c29b9901-8972-428e-9135-47dba9d6dd51";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-01";"2026-04-01T12:36:25+00:00";"2026-04-01T14:07:34+00:00";"2026-04-01T15:09:20+00:00";"2026-04-01T19:49:27+00:00";"2026-04-01T21:35:32+00:00";"2026-04-01T21:35:38+00:00";"480";"WORK";""
"8758ed5b-91e5-44e7-a239-96edf0cf0117";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-02";"2026-04-02T12:36:38+00:00";"2026-04-02T14:00:03+00:00";"2026-04-02T14:59:09+00:00";"2026-04-02T20:21:33+00:00";"2026-04-02T20:41:21+00:00";"2026-04-02T21:30:35+00:00";"480";"WORK";""
"9f61e095-be2e-43e0-8fa6-8cd01aeecb23";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-02";"2026-04-02T13:02:27+00:00";"2026-04-02T15:07:06+00:00";"2026-04-02T16:07:38+00:00";"2026-04-02T20:02:35+00:00";"2026-04-02T20:02:38+00:00";"2026-04-02T20:02:41+00:00";"360";"WORK";""
"c73b5b9d-664d-4df7-9352-4a0f61703626";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-02";"2026-04-02T13:02:03+00:00";"2026-04-02T17:39:33+00:00";"2026-04-02T18:40:18+00:00";"2026-04-02T22:09:38+00:00";"2026-04-02T22:09:39+00:00";"2026-04-02T22:09:40+00:00";"480";"WORK";""
"213e9c2c-0402-4d14-9043-d626bff1d99d";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-04";"2026-04-04T12:57:16+00:00";"2026-04-04T15:02:21+00:00";"2026-04-04T16:00:50+00:00";"2026-04-04T20:21:43+00:00";"2026-04-04T20:35:05+00:00";"2026-04-04T21:00:06+00:00";"0";"WORK";""
"5d3b7395-a8e5-4634-8988-c9769b9cca3a";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-04";"2026-04-04T12:49:49+00:00";"2026-04-04T17:44:13+00:00";"2026-04-04T18:52:23+00:00";"2026-04-04T21:06:30+00:00";"2026-04-04T22:05:11+00:00";"2026-04-04T22:06:11+00:00";"480";"WORK";""
"320e511c-871d-4a17-9abc-4e7ba880dac0";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-04";"2026-04-04T12:59:36+00:00";"2026-04-04T14:01:00+00:00";"2026-04-04T15:01:03+00:00";"2026-04-04T20:02:46+00:00";"2026-04-04T20:20:17+00:00";"2026-04-04T22:06:19+00:00";"480";"WORK";""
"ae5d0e0c-7a02-4078-b70a-2401a74f1245";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-06";"2026-04-06T17:27:54+00:00";"2026-04-06T19:54:58+00:00";"2026-04-06T19:55:01+00:00";"2026-04-06T19:55:04+00:00";"2026-04-06T20:13:03+00:00";"2026-04-06T22:04:32+00:00";"240";"WORK";""
"723cf093-4017-4238-94c1-0c6bec1a5a6b";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-06";"2026-04-06T13:02:03+00:00";"2026-04-06T17:53:05+00:00";"2026-04-06T19:03:58+00:00";"2026-04-06T20:58:33+00:00";"2026-04-06T22:04:37+00:00";"2026-04-06T22:04:38+00:00";"240";"WORK";""
"3815f7ab-a3f6-4a86-b1ae-10d4a48c5f0c";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-07";"2026-04-07T12:59:22+00:00";"2026-04-07T15:13:31+00:00";"2026-04-07T15:39:12+00:00";"2026-04-07T19:34:22+00:00";"2026-04-07T19:45:21+00:00";"2026-04-07T20:08:39+00:00";"360";"WORK";""
"4256f337-e468-4784-9c0e-110ef58906aa";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-07";"2026-04-07T12:58:59+00:00";"2026-04-07T17:29:56+00:00";"2026-04-07T17:30:00+00:00";"2026-04-07T17:30:03+00:00";"2026-04-07T17:30:05+00:00";"2026-04-07T17:30:07+00:00";"480";"WORK";""
"1489b6b0-6aa4-4c60-ac9b-a25d1e59cf39";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-07";"2026-04-07T12:59:03+00:00";"2026-04-07T14:11:49+00:00";"2026-04-07T15:01:10+00:00";"2026-04-07T19:16:50+00:00";"2026-04-07T19:30:17+00:00";"2026-04-07T22:05:21+00:00";"480";"WORK";""
"c7c56de2-dfa8-4d7a-954d-620cb455bdf1";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-08";"2026-04-08T13:09:11+00:00";"2026-04-08T17:56:34+00:00";"2026-04-08T18:41:17+00:00";"2026-04-08T21:19:40+00:00";"2026-04-08T21:35:42+00:00";"2026-04-08T22:06:09+00:00";"480";"WORK";""
"fa9358bf-db93-49b4-8a85-ef600cc659a5";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-08";"2026-04-08T12:54:17+00:00";"2026-04-08T15:02:55+00:00";"2026-04-08T15:49:05+00:00";"2026-04-08T19:22:51+00:00";"2026-04-08T19:39:55+00:00";"2026-04-08T20:17:19+00:00";"360";"WORK";""
"1d8e0705-3190-4426-8d0b-8cd62480d4d2";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-08";"2026-04-08T12:35:05+00:00";"2026-04-08T14:00:05+00:00";"2026-04-08T14:59:27+00:00";"2026-04-08T19:49:04+00:00";"2026-04-08T20:08:05+00:00";"2026-04-08T21:30:13+00:00";"480";"WORK";""
"bb51ebeb-92c3-4831-95b7-30bcc9858202";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-09";"2026-04-09T13:01:54+00:00";"2026-04-09T15:03:54+00:00";"2026-04-09T15:50:24+00:00";"2026-04-09T19:09:45+00:00";"2026-04-09T19:22:55+00:00";"2026-04-09T20:25:45+00:00";"360";"WORK";""
"64bc0f38-c1c6-4db1-8c46-cad5a5c51eea";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-10";"2026-04-10T13:28:28+00:00";"2026-04-10T19:02:22+00:00";"2026-04-10T19:44:02+00:00";"2026-04-10T22:15:50+00:00";"2026-04-10T22:15:52+00:00";"2026-04-10T22:15:54+00:00";"480";"WORK";""
"294406bf-ada4-4ef5-95d0-ae88b9984f4d";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-10";"2026-04-10T12:28:47+00:00";"2026-04-10T14:00:06+00:00";"2026-04-10T15:27:07+00:00";"2026-04-10T20:13:34+00:00";"2026-04-10T20:32:03+00:00";"2026-04-10T21:30:06+00:00";"480";"WORK";""
"73ca475d-ae81-4050-8334-816c622e21ac";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-10";"2026-04-10T13:12:07+00:00";"2026-04-10T17:48:30+00:00";"2026-04-10T18:50:43+00:00";"2026-04-10T21:14:57+00:00";"2026-04-10T21:16:15+00:00";"2026-04-10T22:17:29+00:00";"480";"WORK";""
"bd83e7f3-2072-4df7-a1a3-f8f52ead32b9";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-11";"2026-04-11T12:43:42+00:00";"2026-04-11T17:38:28+00:00";"2026-04-11T18:40:23+00:00";"2026-04-11T21:09:43+00:00";"2026-04-11T21:23:21+00:00";"2026-04-11T21:42:33+00:00";"480";"WORK";""
"ff22420c-53c0-4b90-87ad-207e7d00d117";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-11";"2026-04-11T12:59:58+00:00";"2026-04-11T14:00:12+00:00";"2026-04-11T14:59:14+00:00";"2026-04-11T20:25:18+00:00";"2026-04-11T20:41:49+00:00";"2026-04-11T22:06:40+00:00";"480";"WORK";""
"e2b47f4c-777f-4a65-97e8-b8db9ab48313";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-13";"2026-04-13T13:35:38+00:00";"2026-04-13T18:47:52+00:00";"2026-04-13T19:25:15+00:00";"2026-04-13T22:37:19+00:00";"2026-04-13T22:37:31+00:00";"2026-04-13T22:37:34+00:00";"480";"WORK";""
"b10c3778-59b0-4abd-9b2d-459ecff57af2";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-13";"2026-04-13T17:27:55+00:00";"2026-04-13T19:30:44+00:00";"2026-04-13T19:30:46+00:00";"2026-04-13T19:30:48+00:00";"2026-04-13T19:50:12+00:00";"2026-04-13T22:12:23+00:00";"240";"WORK";""
"9d98aa66-3b88-425c-9735-154d57829f55";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-13";"2026-04-13T13:00:55+00:00";"2026-04-13T17:35:29+00:00";"2026-04-13T17:35:34+00:00";"2026-04-13T17:35:36+00:00";"2026-04-13T17:35:41+00:00";"2026-04-13T17:35:45+00:00";"240";"WORK";""
"a13e028e-8ac5-4c0a-8c93-490c4fdfe94f";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-15";"2026-04-15T13:16:19+00:00";"2026-04-15T16:17:56+00:00";"2026-04-15T17:17:17+00:00";"2026-04-15T21:04:39+00:00";"2026-04-15T21:17:10+00:00";"2026-04-15T22:10:45+00:00";"480";"WORK";""
