id;employeeId;date;minutes;type;note
"ae9360c6-852c-472a-8a2e-aecc0e711150";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-24";"-38";"WORK";""
"4fb3ea38-e87b-450b-b777-3f35f74144eb";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-24";"7";"WORK";""
"02abde7e-ce2a-459f-a2cb-f488be2dc667";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-25";"-32";"WORK";""
"4cc208f9-2d18-4ce3-ba49-3a7711c56031";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-25";"360";"ADJUSTMENT";"Ajuste manual administrativo"
"293bd4c9-af16-4f4f-a1f8-4351cd281be0";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-25";"480";"ADJUSTMENT";"Ajuste manual administrativo"
"76154f88-6064-4dd4-9ce7-cbf1950247aa";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-25";"-11";"WORK";""
"c908ee88-5235-446d-92e5-8b7d27da3b00";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-26";"-5";"WORK";""
"823ed3d5-aecd-4d84-876c-62a7642c01bd";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-26";"-22";"WORK";""
"a62195c7-d3c7-404a-965f-db2439d3a70d";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-26";"6";"WORK";""
"c1cb70f1-cea8-4542-9267-9f9b02148d9b";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-26";"480";"ADJUSTMENT";"Ajuste manual administrativo"
"f10b6472-bbbb-4ce0-b390-c0acb0d96bf2";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-27";"12";"WORK";""
"8843bc8f-feb9-4a6e-8a2c-60f0de9702f5";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-27";"-15";"WORK";""
"5568be0c-5ad7-4fa0-9f39-edffff95d69d";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-27";"-28";"WORK";""
"50697cee-5ef2-452e-974d-66584cb6b041";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-27";"740";"ADJUSTMENT";"Ajuste manual administrativo"
"e2be0b99-624f-44a5-8666-3ace6d658b66";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-28";"-2";"WORK";""
"6b665ff2-14f0-4888-9dec-a13d0b54b990";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-28";"420";"ADJUSTMENT";"Ajuste manual administrativo"
"e520be1c-2a56-46e0-b943-6ae8b2a5f026";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-28";"600";"ADJUSTMENT";"Ajuste manual administrativo"
"9f102b97-6344-4259-8de3-0865e3b7cd83";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-28";"-13";"WORK";""
"0fc5eb0c-1b9c-4f60-8e50-ef350b03c221";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-29";"540";"ADJUSTMENT";"Ajuste manual administrativo"
"deba32c7-550b-40f6-bae1-42abb7da282c";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-30";"56";"WORK";""
"101c518f-16ab-43a3-b99f-56d793c18e7c";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-03-30";"34";"WORK";""
"e6f1697e-e823-476a-ac0d-f9211c9936ed";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-30";"17";"WORK";""
"3a8be31c-2715-4e21-ba40-7a43bacf0885";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-03-31";"-10";"WORK";""
"bcdd0d50-ea80-4272-b50c-3219bc30e910";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-03-31";"-173";"WORK";""
"cd0f2130-a867-42f4-bb04-f2aa406bbd93";"10af27b6-820d-4142-a168-b43e8f261518";"2026-03-31";"-15";"WORK";""
"2cfad70a-2aa6-426a-b546-64c6db25cb09";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-01";"4";"WORK";""
"2e80a47e-d8bd-47b9-b1c8-4209afd8c09e";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-01";"-31";"WORK";""
"e7fa88ad-d64d-4b58-8789-5c17aafa747f";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-01";"-212";"WORK";""
"2842f5ee-eb21-4e7d-adcb-949627233005";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-01";"-108";"WORK";""
"1ab0128e-b59d-4a7a-b416-d29a6e55b0de";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-02";"7";"WORK";""
"b0e3e40a-fa23-4805-91f3-c86ff3aade95";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-02";"7";"WORK";""
"46de6163-ae27-4bea-bb1e-0e418aca0f1a";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-02";"7";"WORK";""
"165c4ef8-8c99-4ccc-9571-5312d67b4868";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-02";"7";"WORK";""
"cd2044a2-4d36-4e3b-994d-fe5466863c1d";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-02";"-25";"WORK";""
"40471322-ce31-40fb-8249-d193cbf66578";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-02";"0";"WORK";""
"e9cffbde-e173-47b5-bb69-1a0ba5bae982";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-02";"675";"ADJUSTMENT";"Não consegui bater a saída por conta da Páscoa Petrópolis"
"3c12b77e-57c5-4316-acf4-8212bce15c82";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-03";"480";"ADJUSTMENT";"Horas Extras trabalho feriado"
"52ea3d46-7140-441a-b5d6-74b67b2b8ab5";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-03";"0";"HOLIDAY";""
"792bdedd-c4c1-443f-a399-727a754c4960";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-03";"500";"ADJUSTMENT";"Não consegui bater o ponto por estar na Páscoa Petrópolis"
"e08b9815-0aa8-4750-99f7-66e63bd44b76";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-03";"0";"HOLIDAY";""
"16d1e6e0-7e73-4c86-a228-ec92253de686";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-03";"0";"HOLIDAY";""
"f39bb3c5-bfab-4904-b075-fde3ee3024af";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-04";"411";"WORK";""
"6bb24326-e9c7-4528-94b8-61c81457caf6";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-04";"600";"ADJUSTMENT";"Não consegui bater o ponto por estar na Páscoa Petrópolis"
"2453d192-8888-4160-89d4-d109c673efe9";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-04";"-50";"WORK";""
"5f7bf9ab-e603-470e-82d7-e546b9b00de6";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-04";"-11";"WORK";""
"04477e13-9bf8-4f46-a872-7c5d1c9dfe1c";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-05";"750";"ADJUSTMENT";"Não consegui bater o ponto por estar na Páscoa Petrópolis"
"fb3bd5ca-b545-4515-9ca4-fbe1e4d45996";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-05";"480";"ADJUSTMENT";"Horas Extras Trabalho Domingo Páscoa"
"a01303dd-b159-4dfc-9a03-3b24fb552a50";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-06";"660";"ADJUSTMENT";"Não consegui bater a saída por estar no Centro Alceu fazendo evento"
"5d5d10cb-715e-402a-9370-9be5d45f9108";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-06";"19";"WORK";""
"74c8a705-6ebf-45e2-887d-fec0e7aca8b0";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-06";"166";"WORK";""
"c3e9822c-19fd-4b2a-a1a0-9c5c2076697b";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-07";"-209";"WORK";""
"1b7a6987-ac7c-4b1b-9f83-df5dd5e49316";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-07";"34";"WORK";""
"8d2c9ebf-a71f-4d3a-b7ca-f575e7553331";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-07";"4";"WORK";""
"abf1b46f-5575-4330-b495-ed6722da5e71";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-07";"180";"ADJUSTMENT";"Dia em que me senti mal. Não lembrei de bater a saída para ir ao médico."
"969ad0d6-26f3-4f7d-aa2e-c4664b0e3dde";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-08";"20";"WORK";""
"82eebda0-3ea4-40fe-84f1-5eb542efcefe";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-08";"0";"MEDICAL";"Atestado Médico"
"8cd0cd5c-3944-4c34-ae51-53782a0a53c6";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-08";"-23";"WORK";""
"b9e3c97c-807d-4ec5-a1cf-f9e276d21121";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-08";"-4";"WORK";""
"b9228016-4fe3-4bc3-956b-11407c7224b2";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-09";"480";"ADJUSTMENT";"Batida deletada"
"173fb36e-da21-4c88-a2e7-140f8bd75f3e";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-09";"24";"WORK";""
"768292f8-5ae7-4ace-9456-e9693a830abb";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-09";"480";"ADJUSTMENT";"Batida deletada"
"bc911329-541a-4368-bb2f-9a1a3a089ab0";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-09";"270";"ADJUSTMENT";"Esqueci de bater o ponto e fiz semana inglesa para ir ao jogo do Botafogo."
"45108e5e-ec2d-4b8a-9045-c4f9992f0b9f";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-10";"360";"ADJUSTMENT";"esquecimento ponto"
"0d84ea2c-ab56-41c2-9b11-f324277c08df";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-10";"2";"WORK";""
"0664abe0-0079-477c-ba39-7e040628ad06";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-10";"6";"WORK";""
"1601d60e-1db9-4c58-b22a-8c310628cf69";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-10";"-44";"WORK";""
"87e734a8-079d-4d4f-8bb2-e07b4c848829";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-11";"-16";"WORK";""
"795c6aaf-f697-4d1c-bd66-fc92c7fc43aa";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-11";"330";"ADJUSTMENT";"Trabalho Externo"
"bb754320-9417-4123-a845-b26155e0dbba";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-11";"-9";"WORK";""
"f4e64acc-fbb1-48f1-87e3-05c4d898c419";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-11";"-9";"WORK";""
"87be1b58-2bc8-4d0e-aadc-e270e494a950";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-13";"25";"WORK";""
"94a8d59a-5656-4923-b317-66ff51d2da5f";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-13";"34";"WORK";""
"9837177a-7b14-4822-be26-cc67f1beb8d6";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-13";"24";"WORK";""
"ebd4069c-7d9c-4e94-b229-6259986b65eb";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-14";"480";"ADJUSTMENT";"trabalho externo feira Criativaidade"
"60e46b5c-2a96-46c8-8ff9-cbcb65183dbd";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-14";"480";"ADJUSTMENT";"Esquecimento"
"34310ff8-e335-47f9-9c68-c0ad0065f23b";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-14";"0";"OFF_DAY";"Folga antecipada referente feriado de 21/04"
"34725e29-2e00-4403-82f5-a64fe8e7a975";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-14";"180";"ADJUSTMENT";"Não lembrei de bater a saída. Trabalhei menos por conta da consulta com o médico e para participar de um evento no Serrano."
"5bdcc73f-dca5-4d6f-8d42-901cc5dc0009";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-15";"55";"WORK";""
"5021d803-ba2d-4d3d-9c12-9bf998cf0563";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-15";"360";"ADJUSTMENT";"Trabalho externo Feira Criativaidade"
"fde27eda-79a2-4344-b931-8be767ac112b";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-15";"-17";"WORK";""
"8eedbdab-7976-48b3-aa35-50ed133ccf8b";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-15";"0";"MEDICAL";"Atestado Médico"
"2ec04120-8c4f-4326-991b-e54fd04c42fb";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-16";"520";"ADJUSTMENT";"Esqueci de bater a volta do almoço."
"cb83e639-caa0-4330-83b5-2caf8d6c6004";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-16";"-18";"WORK";""
"0bbee9e6-140c-4b12-b864-277e5ed58685";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-16";"-23";"WORK";""
"121790bb-0be3-4294-90ab-bdba49673c9e";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-16";"15";"WORK";""
"7286d006-9e5b-4838-a828-308edb288e0b";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-17";"-18";"WORK";""
"1d3a42af-4cad-4833-8cc8-fee9dd7baad9";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-17";"-8";"WORK";""
"86f3ebd6-8ded-4a17-9f3c-2a0990cb7f32";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-17";"4";"WORK";""
"3c4cc62e-cd24-4fba-a058-1b6403ad243a";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-17";"-36";"WORK";""
"f71d36ad-f089-4ae8-a2bd-d11d4ec93289";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-18";"-42";"WORK";""
"d4a6aea2-2fcb-4a80-a522-4b52e1af9625";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-18";"-15";"WORK";""
"01e8aac4-ca22-40fe-91f0-94b98e6ce509";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-20";"0";"OFF_DAY";"folga feriado trabalhado Tiradentes"
"5a75c3b7-fb7a-45bd-8b28-c5362ef881f8";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-20";"222";"WORK";""
"42f5f638-b0b4-4853-961c-b950324b7177";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-20";"2";"WORK";""
"89c5bd79-fb59-42f4-ac61-546c1ca0bcc3";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-21";"0";"HOLIDAY";"Tiradentes"
"1449004d-a3cd-47cb-aa56-29d910d46eaa";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-21";"-50";"WORK";""
"533c769f-02d2-4fe4-82fd-fd813593c81a";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-21";"-63";"WORK";""
"75c360bc-ba7b-4749-930f-c3e80fbf3b93";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-21";"0";"HOLIDAY";"Tiradentes"
"64022cfd-3936-4e47-8e0a-bdf13166f9dc";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-22";"-223";"WORK";""
"3c9a07a9-0379-4a6c-a8d6-c64e50d9ef5b";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-22";"480";"ADJUSTMENT";"Erro ponto"
"c3837def-c983-418e-8c66-018ab077acf0";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-22";"3";"WORK";""
"67a5d8f0-fb24-4a17-b67a-eadd807d9b97";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-22";"-8";"WORK";""
"2b17a5e4-ed12-432c-927e-da560589801a";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-23";"0";"HOLIDAY";"Feriado São jorge"
"5ca5a05e-e087-4685-9b99-a4e428e2cb4b";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-23";"0";"HOLIDAY";"Feriado São Joge"
"eb563f35-77f1-4050-9f14-55f665911705";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-23";"-55";"WORK";""
"3e1b770d-5489-41f5-9882-a904d64de2e2";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-23";"-20";"WORK";""
"fd578381-5723-49ef-9834-a1d0498c12cd";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-24";"20";"WORK";""
"26827c32-e2b7-41aa-8e4c-3463d82da618";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-24";"-204";"WORK";""
"b6c9fdca-b09b-454f-b079-0e578b769bce";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-24";"14";"WORK";""
"690f0d20-cce4-4d4c-8471-9a04586a390d";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-25";"11";"WORK";""
"02bd4af3-6eb0-4a3e-9576-58faf69b34ef";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-25";"14";"WORK";""
"14e1ec44-f914-497f-9c90-1a563d940d57";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-27";"11";"WORK";""
"fd425370-bbb1-47fd-9687-6d96e1b665ab";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-27";"25";"WORK";""
"33685d44-c17e-4e41-aff6-dedefebf04a4";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-27";"28";"WORK";""
"777477d0-ffa3-4fe9-a17a-8df17ad964b4";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-27";"35";"WORK";""
"04fd1f22-d4d9-44d0-a0d0-b44cd36443c6";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-28";"360";"ADJUSTMENT";"Esquecimentos"
"4e3e153a-f701-4a0f-819a-b981c4c4a614";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-28";"-19";"WORK";""
"edfdc579-70f6-4c20-b962-6790c1ff783a";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-28";"-8";"WORK";""
"7e135ea5-f981-4889-9827-6d0c299f9a27";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-28";"24";"WORK";""
"2a4d2063-e725-484e-9024-ba18e7cc51b4";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-29";"0";"OFF_DAY";"Folga Compensatória - Feriado 23/04"
"924d0caf-7d28-4225-b1c0-24cb2235544f";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-29";"6";"WORK";""
"db279d9f-fa03-44bd-b94d-e319b4af1e7a";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-29";"-37";"WORK";""
"4581d9c1-c567-472c-8495-79f6e204dd6a";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-29";"-9";"WORK";""
"4e9f2d3c-52c2-4818-b79e-cd15fed23bfb";"10af27b6-820d-4142-a168-b43e8f261518";"2026-04-30";"-8";"WORK";""
"2d56af3b-c47f-46f9-a699-b25908ef241d";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-04-30";"-32";"WORK";""
"4fe39f73-6adb-4fa5-b050-aa5ac54b131e";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-04-30";"41";"WORK";""
"80b9d72a-fa52-42d6-b651-9370612f4057";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-04-30";"14";"WORK";""
"8f2932b8-ee96-4ebc-828e-dc44ca9f3de1";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-01";"0";"HOLIDAY";"Feriado 1º de Maio"
"2e47050b-cb04-4e70-835e-c10f947a60df";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-01";"0";"HOLIDAY";"Feriado 1º de Maio"
"f2cfe3da-9b57-4347-a17e-efbd8f9e5258";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-01";"0";"HOLIDAY";"Feriado 1º de Maio"
"4ba03840-b940-4eff-b57f-6fea191966c8";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-01";"0";"HOLIDAY";"Feriado 1º de Maio"
"dff13f8d-8546-48da-b89f-a59ce219490b";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-02";"0";"WORK";""
"3cc73315-4409-4633-8295-8d308febef27";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-02";"300";"ADJUSTMENT";"Semana Inglesa"
"0b43fa34-0a01-4f52-9148-a8b59ebda020";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-02";"3";"WORK";""
"302a897c-9a50-4222-a96e-a531c3b227eb";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-04";"3";"WORK";""
"038ecd7b-d4f8-4b14-955e-76616a973b4e";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-04";"22";"WORK";""
"f70c8c43-d51c-4041-9db1-30d415da5c77";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-04";"15";"WORK";""
"bcfaa787-02d0-4fd8-ac49-4cc10e2def73";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-04";"48";"WORK";""
"d3aba0cd-d9bf-4679-96cd-635b2842b8ad";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-05";"23";"WORK";""
"b442c744-809c-449a-aaae-6562dd3d3470";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-05";"0";"OFF_DAY";"Folga Compensatória - Domingo 03/05"
"9eb0fafe-6716-419c-af28-24bcf6409f84";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-05";"9";"WORK";""
"6ccf1fab-6f6d-4705-b11b-f0a6234a8c3d";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-05";"29";"WORK";""
"e382c4fd-cfd4-46a0-9d62-addbc107e0dd";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-06";"-26";"WORK";""
"1a54d585-000d-41ee-8d08-4f5f694a3a67";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-06";"390";"ADJUSTMENT";"Semana Inglesa"
"f38d32ae-d69f-440c-a0a5-014a79a53cbb";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-06";"0";"WORK";""
"f73b71d1-3c03-42c8-8209-da68cc5a8a2e";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-06";"53";"WORK";""
"0672121a-21a0-4ef7-8bae-6dbc9f4e2a54";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-07";"-3";"WORK";""
"ad889664-4285-4ca8-a072-6ecddda8c45e";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-07";"25";"WORK";""
"5ccc1113-18f2-4576-a91c-3c23ff8c280a";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-07";"-34";"WORK";""
"8f9bb3ac-58e9-4953-b480-233663efb302";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-07";"15";"WORK";""
"282c08a2-5d74-490b-8849-79f3e2c1d266";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-08";"42";"WORK";""
"ab9f70c9-ebc7-44aa-b965-6c82e498d3dd";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-08";"-17";"WORK";""
"e28ec14b-94ab-4f3a-8c50-903ac9f913a7";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-08";"10";"WORK";""
"a2235c3a-b1bb-4e5d-8158-c0ec5335fc4d";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-08";"-12";"WORK";""
"30cc0dc2-2f07-4e87-88ca-1373f0f486fe";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-09";"-27";"WORK";""
"b6853f7e-8dc6-4064-8afd-fd658d50976d";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-09";"-17";"WORK";""
"af071030-a26f-42d3-830c-8837988c6859";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-09";"56";"WORK";""
"b0dc8800-6a8b-438f-82c2-b38dc3ae25ee";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-11";"31";"WORK";""
"8a103e15-5093-4445-b34f-439748f5d0a2";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-11";"24";"WORK";""
"7073b992-0eda-4fa4-86dd-3067cff9f782";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-11";"27";"WORK";""
"81097ad0-f8a1-42b8-90c6-c15483cbf404";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-11";"22";"WORK";""
"413d02ad-26c6-4de2-90d1-8d912ac1d04a";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-12";"-16";"WORK";""
"325ebada-b49b-4171-bf16-f6ce779fa5bf";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-12";"16";"WORK";""
"7de1f3b4-d74b-4963-a640-f72ab6f807ff";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-12";"-21";"WORK";""
"825daac3-e59b-4d52-8f38-9bf6a6b31ac1";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-12";"34";"WORK";""
"66a55141-3361-41ab-a871-8d009d476400";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-13";"-22";"WORK";""
"2cc9bc22-1092-4776-b8ca-0f3557e48c97";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-13";"51";"WORK";""
"6078d3a1-bfb2-4e02-ad18-0fac116f27a4";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-13";"1";"WORK";""
"7b173c47-d91a-4594-9728-450ef991b680";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-13";"-8";"WORK";""
"5f12c3a5-df6b-4951-b4f2-7eb8e284eba8";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-14";"30";"WORK";""
"98b26e4b-1693-4e26-bb2f-8b45e368b24b";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-14";"1";"WORK";""
"6ecbb58e-e153-435c-bf0b-d6528c0dab5b";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-14";"-13";"WORK";""
"4de594f7-0705-44f0-bd52-829d7635060c";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-14";"-11";"WORK";""
"302f44b7-f196-42f9-8ec4-82d29caac7a9";"6c62ccbf-5719-4a03-89cf-3506e5200dd2";"2026-05-15";"14";"WORK";""
"4c58b2bc-91b8-468a-9fca-7e9a20ea02b2";"01f9409f-d074-4c85-b8aa-96be02f6ba07";"2026-05-15";"0";"WORK";""
"e1745598-6613-4da2-b8dd-344b2b564919";"10af27b6-820d-4142-a168-b43e8f261518";"2026-05-15";"-5";"WORK";""
"c6af6f0e-f2d6-43b4-9a95-f3b1bd529f05";"27d83b80-0073-41d6-82f3-c7c9dc341db8";"2026-05-15";"-11";"WORK";""
